duration,proto,service,orig_bytes,resp_bytes,conn_state,missed_bytes,orig_pkts,resp_pkts,orig_ip_bytes,resp_ip_bytes,label,label_name
1.891091,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.99938,tcp,unknown,107138,0,OTH,0,116,116,113402,6960,0,Normal
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.961244,tcp,unknown,97614,0,OTH,0,110,110,103554,6600,0,Normal
0.986238,tcp,unknown,72290,0,OTH,0,90,90,77150,5400,0,Normal
1.922138,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.41684,udp,dns,0,0,OTH,0,8,0,224,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.974489,tcp,unknown,78398,0,OTH,0,104,104,84014,6240,0,Normal
29.922559,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.364647,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
1.914614,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.989624,tcp,unknown,103710,0,OTH,0,122,118,110298,7080,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
2.933177,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1.928095,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.952768,tcp,unknown,66114,0,OTH,0,84,84,70650,5040,0,Normal
0.121503,tcp,unknown,12100,0,RSTO,0,14,12,12868,720,0,Normal
2.944474,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.981028,tcp,unknown,76832,0,OTH,0,94,94,81908,5640,0,Normal
132.035968,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.967086,tcp,unknown,72946,0,OTH,0,94,94,78022,5640,0,Normal
1.890961,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1.907807,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1.914278,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
2.936716,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.945474,tcp,unknown,63822,0,OTH,0,78,78,68034,4680,0,Normal
2.947563,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.464805,other,unknown,0,0,OTH,0,3,0,180,0,0,Normal
1.914307,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
28.29461,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.0,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.043091,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
2.946866,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
2.933487,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.500898,udp,unknown,486,0,OTH,0,6,0,738,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
2.939037,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
2.936931,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1.914516,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.971126,tcp,unknown,78930,0,OTH,0,102,102,84438,6120,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
5.4e-05,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.960132,tcp,unknown,75052,0,OTH,0,94,94,80128,5640,0,Normal
0.970188,tcp,unknown,80020,0,OTH,0,90,90,84880,5400,0,Normal
0.965692,tcp,unknown,68410,0,OTH,0,84,84,72946,5040,0,Normal
0.005111,tcp,unknown,1132,1062,SF,0,20,16,2188,1910,1,Attack
2.936102,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.962147,tcp,unknown,95420,0,OTH,0,102,102,100928,6120,0,Normal
0.036045,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
0.948726,tcp,unknown,71420,0,OTH,0,90,90,76280,5400,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.987197,tcp,unknown,59164,0,OTH,0,76,76,63268,4560,0,Normal
0.982542,tcp,unknown,90260,0,OTH,0,98,98,95552,5880,0,Normal
2.941662,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
2.930371,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.911428,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
291.986739,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
38.018866,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.95431,tcp,unknown,71970,0,OTH,0,94,94,77046,5640,0,Normal
0.006649,tcp,http,0,12,RSTR,0,2,2,120,80,1,Attack
299.021959,tcp,dns,0,0,S1,0,6,0,384,0,1,Attack
1.911927,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
2.944772,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.987993,tcp,unknown,94866,0,OTH,0,118,116,101238,6960,0,Normal
0.97154,tcp,unknown,73860,0,OTH,0,98,96,79152,5760,0,Normal
221.917568,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.966303,tcp,unknown,101548,0,OTH,0,114,114,107704,6840,0,Normal
0.963409,tcp,unknown,108282,0,OTH,0,116,116,114546,6960,0,Normal
1.921527,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.960165,tcp,unknown,59894,0,OTH,0,72,72,63782,4320,0,Normal
2.919685,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
2.914258,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
2.947223,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.969986,tcp,unknown,88812,0,OTH,0,104,102,94428,6120,0,Normal
1.922867,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.250445,udp,unknown,324,0,OTH,0,4,0,492,0,0,Normal
55.005091,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.500817,udp,unknown,486,0,OTH,0,6,0,738,0,0,Normal
2.944678,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.974358,tcp,unknown,58916,0,OTH,0,72,72,62804,4320,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.2498,udp,unknown,324,0,OTH,0,4,0,492,0,0,Normal
0.954023,tcp,unknown,59198,0,OTH,0,76,74,63302,4440,0,Normal
0.403645,other,unknown,0,0,OTH,0,3,0,180,0,0,Normal
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.500272,udp,unknown,820,0,OTH,0,6,0,1072,0,0,Normal
3.432482,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
2.92924,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.251213,udp,unknown,708,0,OTH,0,6,0,960,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.982634,tcp,unknown,125596,0,OTH,0,134,132,132832,7920,0,Normal
0.226482,tcp,unknown,11966,0,RSTO,0,16,14,12842,840,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.944077,tcp,unknown,95086,0,OTH,0,112,112,101134,6720,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
3.42358,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.984371,tcp,unknown,81122,0,OTH,0,106,104,86846,6240,0,Normal
0.527946,udp,unknown,486,0,OTH,0,6,0,738,0,0,Normal
0.999106,tcp,unknown,77118,0,OTH,0,100,100,82518,6000,0,Normal
1.889419,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.971336,tcp,unknown,82854,0,OTH,0,96,96,88038,5760,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
3.7e-05,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
2.914921,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1.91385,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.011191,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
144.01458,tcp,dns,0,0,S1,0,6,0,384,0,1,Attack
0.994087,tcp,unknown,96794,0,OTH,0,114,114,102950,6840,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.044348,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
0.501913,udp,unknown,820,0,OTH,0,6,0,1072,0,0,Normal
165.111457,tcp,dns,0,0,S1,0,6,0,384,0,1,Attack
0.936833,tcp,unknown,101496,0,OTH,0,110,108,107436,6480,0,Normal
2.92827,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
2.916234,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.966767,tcp,unknown,122928,0,OTH,0,126,124,129732,7440,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.920787,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
3.432909,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
90.043911,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.992426,tcp,unknown,76908,0,OTH,0,98,98,82200,5880,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
2.923795,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
2.939031,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.951987,tcp,unknown,105204,0,OTH,0,110,104,111144,6240,0,Normal
0.145088,udp,unknown,1096,0,OTH,0,8,0,1432,0,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.904961,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.959685,tcp,unknown,113178,0,OTH,0,122,122,119766,7320,0,Normal
2.939952,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
3.428056,tcp,http,90,0,S1,0,15,0,600,0,1,Attack
0.030458,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
2.939067,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,udp,unknown,162,0,OTH,0,2,0,246,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.966238,tcp,unknown,74934,0,OTH,0,96,96,80118,5760,0,Normal
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.948681,tcp,unknown,75986,0,OTH,0,96,96,81170,5760,0,Normal
0.999355,tcp,unknown,94260,0,OTH,0,104,104,99876,6240,0,Normal
1.905351,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
2.941461,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.970224,tcp,unknown,98438,0,OTH,0,116,116,104702,6960,0,Normal
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
3.426774,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
62.043445,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
2.906975,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
47.725417,tcp,ssl,0,0,S1,0,4,0,240,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.010485,tcp,http,0,12,RSTR,0,2,2,120,80,1,Attack
0.259365,udp,unknown,658,0,OTH,0,4,0,826,0,0,Normal
0.964508,tcp,unknown,74144,0,OTH,0,90,90,79004,5400,0,Normal
0.981212,tcp,unknown,112754,0,OTH,0,132,126,119882,7560,0,Normal
1.930584,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1.904753,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.969295,tcp,unknown,70910,0,OTH,0,92,90,75878,5400,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.980686,tcp,unknown,81572,0,OTH,0,92,92,86540,5520,0,Normal
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.283292,tcp,unknown,24996,0,RSTO,0,26,18,26400,1080,0,Normal
1.895471,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.924391,tcp,unknown,110300,0,OTH,0,118,118,116672,7080,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.889542,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.821431,tcp,unknown,226138,1316,S1,0,192,132,236522,9204,0,Normal
2.924281,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.963746,tcp,unknown,65398,0,OTH,0,90,90,70258,5400,0,Normal
0.619314,tcp,unknown,40918,0,RSTO,0,52,50,43726,3000,0,Normal
0.551718,udp,unknown,486,0,OTH,0,6,0,738,0,0,Normal
0.983932,tcp,unknown,78202,0,OTH,0,96,96,83386,5760,0,Normal
0.981643,tcp,unknown,112038,0,OTH,0,126,124,118842,7440,0,Normal
0.107797,tcp,unknown,1888,1320,S1,0,12,16,2564,2248,0,Normal
0.411642,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.927292,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.983576,tcp,unknown,71192,0,OTH,0,90,90,76052,5400,0,Normal
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.426841,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
274.991497,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.966085,tcp,unknown,73112,0,OTH,0,72,72,77000,4320,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
2.93698,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.97215,tcp,unknown,56200,0,OTH,0,78,78,60412,4680,0,Normal
0.020371,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
0.95419,tcp,unknown,112580,0,OTH,0,124,124,119276,7440,0,Normal
0.964356,tcp,unknown,62024,0,OTH,0,86,86,66668,5160,0,Normal
0.984458,tcp,unknown,103008,0,OTH,0,124,124,109704,7440,0,Normal
0.978812,tcp,unknown,115520,0,OTH,0,124,122,122216,7320,0,Normal
0.961997,tcp,unknown,50598,0,OTH,0,72,72,54486,4320,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.983387,tcp,unknown,79516,0,OTH,0,102,102,85024,6120,0,Normal
0.0,udp,unknown,16,0,OTH,0,2,0,72,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.912738,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
3.428288,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
1.905733,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.965176,tcp,unknown,52600,0,OTH,0,74,74,56596,4440,0,Normal
1.416959,udp,dns,0,0,OTH,0,8,0,224,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.245459,tcp,unknown,102872,1320,S1,0,82,42,107316,3808,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
1.889394,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
3.428344,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
2.944684,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
2.926146,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
2.948482,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.970785,tcp,unknown,95906,0,OTH,0,116,116,102170,6960,0,Normal
0.986705,tcp,unknown,65626,0,OTH,0,88,88,70378,5280,0,Normal
0.02582,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
0.502507,udp,unknown,820,0,OTH,0,6,0,1072,0,0,Normal
0.929924,tcp,unknown,90436,0,OTH,0,96,96,95620,5760,0,Normal
0.51621,udp,unknown,324,0,OTH,0,4,0,492,0,0,Normal
1.90664,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.495843,tcp,unknown,79840,1320,S1,0,78,58,84080,4768,0,Normal
1.926282,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.966241,tcp,unknown,65876,0,OTH,0,98,98,71168,5880,0,Normal
0.922761,tcp,unknown,107760,0,OTH,0,108,102,113592,6120,0,Normal
1.893999,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
6.008622,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.690745,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
1.924521,udp,dns,0,0,OTH,0,9,0,252,0,1,Attack
0.96037,tcp,unknown,100276,0,OTH,0,112,110,106324,6600,0,Normal
0.008085,tcp,unknown,4,12,RSTR,0,2,2,88,80,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.970583,tcp,unknown,100348,0,OTH,0,118,118,106720,7080,0,Normal
0.960752,tcp,unknown,106758,0,OTH,0,118,118,113130,7080,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
1.906899,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
2.945069,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.500099,udp,unknown,820,0,OTH,0,6,0,1072,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.235223,udp,unknown,324,0,OTH,0,4,0,492,0,0,Normal
0.0,udp,unknown,274,0,OTH,0,2,0,358,0,0,Normal
3.42961,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
1.909233,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.965125,tcp,unknown,84102,0,OTH,0,86,82,88746,4920,0,Normal
0.982804,tcp,unknown,78934,0,OTH,0,100,100,84334,6000,0,Normal
0.086314,other,unknown,0,0,OTH,0,2,0,120,0,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
2.946835,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
2.937009,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
1.928744,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
2.921594,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.985634,tcp,unknown,58224,0,OTH,0,77,76,62382,4560,0,Normal
1.923017,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.387347,tcp,unknown,30690,0,RSTO,0,36,30,32634,1800,0,Normal
0.950835,tcp,unknown,100576,0,OTH,0,110,110,106516,6600,0,Normal
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
136.344075,tcp,dns,0,0,S1,0,4,0,256,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
3.427185,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
0.972738,tcp,unknown,151020,0,OTH,0,148,146,159012,8760,0,Normal
1e-06,udp,unknown,86,0,OTH,0,2,0,170,0,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
2.926516,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,udp,unknown,274,0,OTH,0,2,0,358,0,0,Normal
0.957126,tcp,unknown,114570,0,OTH,0,128,126,121482,7560,0,Normal
0.502933,udp,unknown,486,0,OTH,0,6,0,738,0,0,Normal
2.946669,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
2.928448,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
2.928529,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1.891808,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.922226,tcp,unknown,103748,0,OTH,0,112,110,109796,6600,0,Normal
0.97562,tcp,unknown,67666,0,OTH,0,90,90,72526,5400,0,Normal
0.943142,tcp,unknown,53804,0,OTH,0,74,74,57800,4440,0,Normal
0.976619,tcp,unknown,104614,0,OTH,0,110,112,110554,6720,0,Normal
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.943636,tcp,unknown,59722,0,OTH,0,72,72,63610,4320,0,Normal
0.974101,tcp,unknown,75764,0,OTH,0,94,94,80840,5640,0,Normal
3.429568,tcp,http,96,0,S1,0,16,0,640,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.964444,tcp,unknown,72702,0,OTH,0,96,96,77886,5760,0,Normal
0.0,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.921329,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.964717,tcp,unknown,98252,0,OTH,0,112,112,104300,6720,0,Normal
2.948121,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.961862,tcp,unknown,93208,0,OTH,0,108,108,99040,6480,0,Normal
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.9392,tcp,unknown,76886,0,OTH,0,98,98,82178,5880,0,Normal
1.894945,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
0.981242,tcp,unknown,57038,0,OTH,0,72,72,60926,4320,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.974532,tcp,unknown,107010,0,OTH,0,116,116,113274,6960,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
0.937017,tcp,unknown,70776,0,OTH,0,92,92,75744,5520,0,Normal
0.981743,tcp,unknown,89820,0,OTH,0,108,108,95652,6480,0,Normal
0.989835,tcp,unknown,78055,0,OTH,0,97,98,83293,5880,0,Normal
0.968417,tcp,unknown,54034,0,OTH,0,62,62,57382,3720,0,Normal
0.985175,tcp,unknown,77328,0,OTH,0,94,94,82404,5640,0,Normal
1e-06,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.106896,udp,unknown,582,0,OTH,0,4,0,750,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
1.894059,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
1.914484,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
2.906031,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.038445,tcp,unknown,170,428,S1,0,4,10,402,1032,0,Normal
2.940058,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
2.932421,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.963246,tcp,unknown,46154,0,OTH,0,72,72,50042,4320,0,Normal
0.0,tcp,dns,0,0,S1,0,2,0,128,0,1,Attack
0.0,udp,dhcp,1480,0,OTH,0,2,0,1564,0,0,Normal
0.965201,tcp,unknown,46566,0,OTH,0,70,70,50346,4200,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.928658,tcp,unknown,71088,0,OTH,0,86,86,75732,5160,0,Normal
1e-06,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
0.960195,tcp,unknown,59552,0,OTH,0,76,76,63656,4560,0,Normal
0.538456,tcp,unknown,29960,0,RSTO,0,40,40,32120,2400,0,Normal
0.994748,tcp,unknown,62840,0,OTH,0,72,72,66728,4320,0,Normal
2.944803,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
0.0,other,unknown,0,0,OTH,0,1,0,60,0,0,Normal
1e-06,udp,unknown,274,0,OTH,0,2,0,358,0,0,Normal
0.963617,tcp,unknown,79700,0,OTH,0,98,98,84992,5880,0,Normal
0.963513,tcp,unknown,78916,0,OTH,0,100,100,84316,6000,0,Normal
0.985907,tcp,unknown,102822,0,OTH,0,112,112,108870,6720,0,Normal
1.911663,udp,dns,0,0,OTH,0,10,0,280,0,1,Attack
2.935933,tcp,http,84,0,S1,0,14,0,560,0,1,Attack
1e-06,udp,unknown,496,0,OTH,0,2,0,580,0,0,Normal
0.0,tcp,ssl,0,0,S1,0,2,0,120,0,1,Attack
